customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,Monthly,Total,Contas_Diarias,Ticket_Mensal_Medio,Churn_bin,Qtd_Servicos,Churn_Permanência,gender_Masculino,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One Year,Contract_Two Year,PaymentMethod_Credit Card (Automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Faixa_Tempo_1-2a,Faixa_Tempo_2-3a,Faixa_Tempo_3+a,Faixa_Tempo_6-12m
7794-JASDG,0,0,0,1,1,1,50.75,50.75,1.6916666666666669,50.75,0,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7795-CFOCW,0,0,0,45,0,0,42.3,1840.75,1.3635185185185186,40.90555555555556,0,3,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False
7797-EJMDP,0,0,0,8,1,0,66.05,574.5,2.39375,71.8125,0,3,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
7798-JVXYM,0,0,0,14,1,1,69.65,921.4,2.193809523809524,65.81428571428572,0,3,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False
7799-DSEWS,0,0,0,18,1,1,68.35,1299.8,2.407037037037037,72.21111111111111,0,4,True,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False
7799-LGRDP,0,0,0,43,1,1,25.7,1188.2,0.9210852713178296,27.632558139534886,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7801-CEDNV,0,1,0,27,1,0,48.7,1421.75,1.7552469135802469,52.657407407407405,0,1,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
7801-KICAO,0,0,0,18,1,1,74.15,1345.75,2.4921296296296296,74.76388888888889,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
7802-EFKNY,0,1,0,5,0,1,24.95,100.4,0.6693333333333333,20.08,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7803-XOCCZ,0,1,1,52,1,1,84.05,4326.8,2.773589743589744,83.20769230769231,0,3,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
7808-DVWEP,0,1,0,3,1,0,20.0,49.65,0.5516666666666666,16.55,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7811-JIVPF,0,0,0,23,1,0,49.7,1081.25,1.5670289855072463,47.01086956521739,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7812-FZHPE,0,1,1,17,1,0,24.1,409.9,0.8037254901960784,24.11176470588235,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
7813-TKCVO,0,1,0,20,1,0,20.35,393.15,0.65525,19.6575,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
7813-ZGGAW,1,0,0,31,1,1,96.6,2877.95,3.094569892473118,92.83709677419354,0,3,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False
7814-LEEVE,0,1,0,1,1,1,20.3,20.3,0.6766666666666666,20.3,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7815-PDTHL,0,0,0,35,1,1,20.2,684.4,0.6518095238095238,19.554285714285715,0,0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
7816-VGHTO,0,1,1,6,0,0,40.55,217.5,1.2083333333333333,36.25,0,3,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False
7817-BOQPW,0,0,0,2,1,1,75.55,166.3,2.771666666666667,83.15,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7817-OMJNA,0,0,0,14,1,0,20.4,275.7,0.6564285714285714,19.692857142857143,0,0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
7820-ZYGNY,0,0,0,63,1,0,90.45,5825.5,3.0822751322751323,92.46825396825396,0,2,True,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False
7821-DPRQE,0,1,0,68,1,1,107.7,7320.9,3.588676470588235,107.66029411764706,0,5,True,True,True,True,False,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False
7823-JSOAG,0,0,0,3,1,0,74.5,217.45,2.416111111111111,72.48333333333333,0,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7824-PANSQ,0,0,0,58,1,0,80.65,4807.35,2.762844827586207,82.88534482758621,0,1,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7825-ECJRF,0,0,0,19,1,1,106.6,1934.45,3.393771929824561,101.81315789473685,1,5,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False
7825-GKXMW,0,0,0,1,1,0,45.8,45.8,1.5266666666666666,45.8,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7826-VVKWT,1,1,1,24,1,1,96.55,2263.45,3.143680555555555,94.31041666666664,0,3,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False
7831-QGOXH,0,0,0,18,1,1,85.2,1553.9,2.8775925925925927,86.32777777777778,1,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
7833-PKIHD,0,1,1,51,1,1,76.4,3966.3,2.5923529411764705,77.77058823529413,0,4,True,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False
7838-LAZFO,0,1,0,45,1,0,78.8,3597.5,2.664814814814815,79.94444444444444,0,5,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False
7839-NUIAA,0,1,1,61,1,0,59.8,3641.5,1.9898907103825136,59.69672131147541,0,2,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
7839-QRKXN,0,0,0,1,1,1,20.2,20.2,0.6733333333333333,20.2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7841-FCRQD,0,1,0,33,1,1,53.75,1857.3,1.876060606060606,56.28181818181818,0,2,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
7841-TZDMQ,0,0,0,2,1,1,46.0,84.5,1.4083333333333334,42.25,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7845-URHJN,0,1,0,8,1,0,20.15,156.25,0.6510416666666666,19.53125,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7850-THJMU,0,1,1,26,1,0,19.65,494.9,0.6344871794871795,19.034615384615385,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
7850-VWJUU,0,0,0,23,1,1,75.0,1778.5,2.577536231884058,77.32608695652173,0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7851-FLGGQ,0,0,0,1,0,1,44.65,44.65,1.4883333333333333,44.65,1,3,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
7851-WZEKY,0,0,0,2,1,1,95.15,196.9,3.2816666666666667,98.45,1,2,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
7852-LECYP,1,1,0,13,1,0,93.8,1261.0,3.2333333333333334,97.0,0,3,True,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7853-GVUDZ,0,1,1,1,1,1,20.15,20.15,0.6716666666666666,20.15,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7853-OETYL,0,1,0,4,0,1,29.05,129.6,1.0799999999999998,32.4,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7853-WNZSY,0,0,0,1,1,1,19.75,19.75,0.6583333333333333,19.75,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7854-EDSSA,0,0,0,22,1,0,59.0,1254.7,1.901060606060606,57.03181818181818,1,2,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
7854-EKTJL,0,0,1,2,1,1,19.6,35.85,0.5975,17.925,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7854-FOKSF,0,0,0,1,0,0,35.9,35.9,1.1966666666666663,35.9,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7855-DIWPO,0,0,0,21,1,1,68.65,1493.2,2.3701587301587304,71.1047619047619,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
7856-GANIL,1,1,0,45,1,1,98.7,4525.8,3.352444444444445,100.57333333333334,0,4,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False
7858-GTZSP,0,0,0,12,1,1,86.55,1066.9,2.963611111111111,88.90833333333335,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
7860-KSUGX,0,1,1,72,1,0,64.45,4720.0,2.185185185185185,65.55555555555556,0,3,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False
7860-UXCRM,0,1,1,63,1,0,74.5,4674.55,2.4733068783068783,74.19920634920635,0,5,True,True,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False
7861-UVUFT,0,1,0,15,1,1,84.3,1308.4,2.907555555555556,87.22666666666667,1,2,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
7868-BGSZA,0,1,0,43,1,1,80.2,3581.6,2.776434108527132,83.29302325581395,0,4,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,True,False
7868-TMWMZ,1,1,0,60,1,1,110.0,6668.35,3.704638888888889,111.13916666666668,0,6,True,False,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False
7869-ZYDST,0,1,0,31,1,1,59.05,1882.8,2.024516129032258,60.73548387096774,0,1,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7872-BAAZR,0,1,1,53,1,0,19.55,1007.9,0.6338993710691824,19.016981132075472,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7872-RDDLZ,1,0,0,67,1,0,54.9,3725.5,1.8534825870646767,55.6044776119403,0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
7873-CVMAW,0,0,0,72,1,0,88.55,6362.35,2.9455324074074074,88.36597222222223,0,6,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
7874-ECPQJ,0,0,1,4,1,1,20.05,85.5,0.7125,21.375,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7876-AEHIG,0,0,1,51,0,0,60.15,3077.0,2.011111111111111,60.333333333333336,0,5,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False
7876-BEUTG,0,0,0,15,1,1,48.8,720.1,1.6002222222222222,48.00666666666667,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
7876-DNYAP,0,1,1,69,1,0,19.8,1436.95,0.6941787439613527,20.82536231884058,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7878-JGDKK,0,0,0,4,1,0,44.55,220.75,1.8395833333333331,55.1875,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7878-RTCZG,0,0,0,1,1,0,19.9,19.9,0.6633333333333333,19.9,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7879-CGSFV,0,0,0,55,1,1,100.9,5552.05,3.364878787878788,100.94636363636364,0,4,True,True,False,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False
7880-XSOJX,0,0,0,4,0,0,42.4,146.4,1.22,36.6,0,3,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
7881-EVUAD,0,0,0,2,0,1,42.6,72.4,1.2066666666666668,36.2,1,3,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False
7881-INRLC,0,0,0,45,1,1,100.85,4740.0,3.511111111111111,105.33333333333331,1,3,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
7883-ROJOC,0,1,0,19,1,0,44.9,839.65,1.4730701754385964,44.19210526315789,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
7890-VYYWG,1,1,0,3,0,1,36.45,93.7,1.041111111111111,31.23333333333333,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7892-POOKP,0,1,0,28,1,1,104.8,3046.05,3.62625,108.7875,1,4,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False
7892-QVYKW,0,1,1,23,1,0,85.6,1868.4,2.707826086956522,81.23478260869565,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
7893-IXHRQ,0,0,0,1,1,0,20.55,20.55,0.685,20.55,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7895-VONWT,0,0,0,25,0,1,48.25,1293.8,1.7250666666666663,51.752,0,3,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
7898-PDWQE,0,1,0,71,1,0,80.4,5727.15,2.688802816901408,80.66408450704225,0,5,True,True,True,False,False,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False
7901-HXJVA,0,0,0,14,1,0,76.45,1117.55,2.660833333333333,79.825,0,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
7901-IIDQV,0,0,0,24,1,0,54.6,1242.25,1.725347222222222,51.76041666666666,0,1,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
7901-TBKJX,1,0,0,56,1,1,101.05,5594.0,3.329761904761905,99.89285714285714,0,3,True,True,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
7903-CMPEY,1,1,0,1,1,1,80.3,80.3,2.6766666666666667,80.3,1,1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7905-NJMXS,1,1,0,7,1,0,64.2,475.0,2.261904761904762,67.85714285714286,0,3,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True
7905-TVXTA,0,0,0,5,1,1,64.35,352.65,2.351,70.53,0,3,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False
7908-QCBCA,0,1,0,1,1,1,69.4,69.4,2.313333333333333,69.4,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7909-FIOIY,0,1,1,19,0,1,24.85,434.8,0.7628070175438597,22.88421052631579,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
7912-SYRQT,0,0,0,7,1,1,75.1,552.95,2.633095238095238,78.99285714285715,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7916-VCCPB,0,1,1,16,1,0,73.25,1195.75,2.4911458333333334,74.734375,0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
7919-ZODZZ,0,1,1,10,1,1,65.9,660.05,2.2001666666666666,66.005,0,3,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True
7921-BEPCI,0,0,0,72,1,0,59.75,4265.0,1.974537037037037,59.23611111111112,0,2,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
7921-LMDFQ,1,0,0,51,1,1,94.0,4905.75,3.206372549019608,96.19117647058825,0,3,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False
7923-IYJWY,1,0,0,67,1,1,116.1,7839.85,3.90042288557214,117.01268656716418,0,6,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
7924-GJZFI,1,1,0,25,1,1,69.3,1813.1,2.4174666666666664,72.524,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7925-PNRGI,0,1,1,45,1,0,81.3,3541.1,2.623037037037037,78.69111111111111,0,5,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False
7926-IJOOU,0,0,0,1,1,0,19.3,19.3,0.6433333333333333,19.3,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7927-AUXBZ,0,0,0,30,1,0,85.15,2555.9,2.839888888888889,85.19666666666667,1,2,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
7928-VJYAB,0,1,1,11,1,0,90.6,1020.2,3.091515151515152,92.74545454545456,0,2,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
7929-DMBCV,0,1,0,20,1,1,81.0,1683.7,2.806166666666667,84.185,0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
7929-SKFGK,0,1,0,70,1,0,114.3,8244.3,3.925857142857143,117.77571428571429,0,6,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
7931-PXHFC,0,0,0,38,1,1,62.3,2354.8,2.0656140350877195,61.968421052631584,1,3,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False
7932-WPTDS,1,1,0,1,0,1,24.8,24.8,0.8266666666666667,24.8,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7938-OUHIO,0,0,0,3,1,1,98.7,293.65,3.2627777777777776,97.88333333333333,1,4,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False
7940-UQQUG,0,1,1,64,1,1,104.4,6721.6,3.500833333333333,105.025,0,4,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False
7941-RCJOW,0,0,0,65,1,1,19.55,1218.65,0.624948717948718,18.74846153846154,0,0,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7943-RQCHR,0,0,0,9,1,1,94.75,889.9,3.2959259259259257,98.87777777777778,1,2,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
7945-HLKEA,0,0,0,60,1,0,64.75,4039.5,2.244166666666666,67.325,0,3,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False
7945-PRBVF,0,0,0,35,1,0,21.45,705.45,0.6718571428571429,20.15571428571429,0,0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
7950-XWOVN,0,0,0,11,0,0,34.7,383.55,1.1622727272727271,34.86818181818182,0,2,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
7951-QKZPL,0,1,1,33,1,1,24.5,740.3,0.7477777777777778,22.433333333333334,1,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
7951-VRDVK,0,0,0,36,1,0,85.85,3003.55,2.781064814814815,83.43194444444445,0,6,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False
7952-OBOYL,0,0,0,3,1,1,89.85,244.45,2.716111111111111,81.48333333333333,0,3,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False
7954-MLBUN,0,0,0,31,1,0,99.45,3109.9,3.343978494623656,100.31935483870969,0,4,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False
7956-XQWGU,0,0,0,27,1,1,19.4,460.25,0.5682098765432099,17.046296296296298,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
7957-RYHQD,1,0,0,40,1,1,79.2,3233.85,2.694875,80.84625,1,2,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
7963-GQRMY,0,1,1,3,1,0,44.3,134.5,1.4944444444444445,44.833333333333336,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7963-SHNDT,0,0,0,52,0,0,39.1,1982.1,1.270576923076923,38.11730769230769,0,3,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False
7964-VEXDG,0,0,1,21,1,0,80.35,1747.2,2.773333333333333,83.2,0,1,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
7964-YESJC,0,1,0,24,1,0,66.3,1559.45,2.1659027777777777,64.97708333333334,0,3,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False
7964-ZRKKG,0,1,0,67,1,1,88.4,5798.3,2.884726368159204,86.54179104477612,0,2,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
7966-YOTQW,0,0,0,10,1,1,54.5,568.2,1.894,56.82000000000001,0,1,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7967-HYCDE,0,0,0,8,1,0,70.7,553.4,2.305833333333333,69.175,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7968-QUXNS,0,0,0,6,1,0,18.95,110.15,0.6119444444444445,18.35833333333333,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7969-AULMZ,0,0,0,21,1,1,97.35,2119.5,3.3642857142857143,100.92857142857144,1,2,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
7969-FFOWG,0,1,1,65,1,0,19.9,1292.6,0.6628717948717948,19.88615384615385,0,0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
7971-HLVXI,0,1,1,72,1,1,84.5,6130.85,2.838356481481481,85.15069444444445,0,1,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
7973-DZRKH,0,0,1,66,1,1,90.95,5930.05,2.9949747474747475,89.84924242424243,0,3,True,False,True,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False
7975-JMZNT,0,1,0,66,1,0,91.7,6075.9,3.0686363636363634,92.0590909090909,0,6,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False
7975-TZMLR,0,0,0,47,1,1,103.1,4889.3,3.4675886524822697,104.02765957446807,0,4,True,True,True,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,True,False
7976-CICYS,0,0,0,4,1,1,20.7,83.75,0.6979166666666666,20.9375,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7977-HXJKU,0,0,1,21,1,0,19.6,397.0,0.6301587301587301,18.904761904761905,0,0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
7978-DKUQH,0,1,0,25,1,1,74.6,1797.75,2.397,71.91,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7979-CORPM,0,0,0,24,1,1,90.55,2282.55,3.170208333333333,95.10625,1,2,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
7980-MHFLQ,0,1,1,72,1,0,24.9,1859.2,0.8607407407407408,25.822222222222223,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
7982-VCELR,0,0,0,36,1,1,94.8,3565.65,3.301527777777778,99.04583333333332,0,3,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False
7989-AWGEH,0,1,1,49,0,1,39.2,1838.15,1.2504421768707483,37.51326530612245,0,2,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
7989-CHGTL,0,0,0,1,1,1,19.6,19.6,0.6533333333333334,19.6,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7989-VCQOH,0,1,1,18,1,0,83.25,1611.15,2.983611111111111,89.50833333333334,0,5,True,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False
7993-NQLJE,0,1,1,15,1,0,75.1,1151.55,2.559,76.77,0,1,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
7993-PYKOF,0,1,0,8,1,0,75.0,632.95,2.637291666666667,79.11875,1,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
7994-UYIVZ,0,1,0,8,1,1,85.65,659.45,2.7477083333333336,82.43125,0,1,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7994-XIRTR,1,0,0,54,1,0,65.25,3529.95,2.178981481481481,65.36944444444444,0,3,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False
7995-ZHHNZ,0,1,0,42,1,0,56.1,2386.85,1.8943253968253968,56.8297619047619,0,1,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
7996-BPXHY,0,1,1,13,1,1,25.0,332.5,0.8525641025641025,25.57692307692308,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
7996-MHXLW,0,0,0,66,1,1,25.15,1683.6,0.8503030303030302,25.509090909090908,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7997-EASSD,0,1,0,63,1,1,81.2,4965.1,2.627037037037037,78.81111111111112,0,1,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
7998-WNZEM,0,0,0,71,1,0,80.6,5708.2,2.6799061032863847,80.39718309859154,0,5,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False
7998-ZLXWN,0,1,0,15,1,0,20.45,330.8,0.7351111111111112,22.05333333333333,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
8000-REIQB,1,0,0,1,1,1,69.95,69.95,2.3316666666666666,69.95,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8003-EWNDZ,0,0,0,10,1,1,21.2,222.65,0.7421666666666666,22.265,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
8006-PYCSW,0,0,0,2,1,0,20.1,39.8,0.6633333333333333,19.9,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8007-YYPWD,0,0,0,15,1,0,25.05,369.1,0.8202222222222223,24.60666666666667,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
8008-ESFLK,0,1,0,53,1,0,110.5,5835.5,3.670125786163522,110.10377358490568,0,6,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False
8008-HAWED,0,0,0,14,0,1,50.75,712.75,1.6970238095238095,50.910714285714285,1,3,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False
8008-OTEZX,0,1,1,35,1,0,19.65,708.8,0.675047619047619,20.25142857142857,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
8010-EZLOU,1,0,0,15,1,1,80.2,1217.25,2.705,81.15,1,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
8012-SOUDQ,1,0,0,43,1,1,90.25,3838.75,2.97577519379845,89.27325581395348,0,2,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
8015-IHCGW,0,1,1,72,1,1,115.5,8425.15,3.900532407407407,117.01597222222222,0,6,True,False,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False
