customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total,Contas_Diarias,Faixa_Tempo,Ticket_Mensal_Medio,Churn_bin,Qtd_Servicos
8138-EALND,Permanência,Masculino,0,0,0,15,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.75,311.6,0.6924444444444445,1-2a,20.773333333333333,0,0
8143-ETQTI,Permanência,Feminino,0,1,1,23,1,No,No,No,No,No,No,No,No,Two Year,1,Mailed Check,19.65,451.55,0.6544202898550725,1-2a,19.632608695652173,0,0
8144-DGHXP,Permanência,Feminino,0,0,0,54,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Electronic Check,80.6,4299.95,2.65429012345679,3+a,79.6287037037037,0,5
8146-QQKZH,Permanência,Feminino,0,1,0,71,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Bank Transfer (Automatic),81.85,5924.4,2.7814084507042254,3+a,83.44225352112676,0,5
8148-BPLZQ,Permanência,Masculino,0,0,0,34,1,No,DSL,No,Yes,No,No,No,No,Month-To-Month,1,Electronic Check,49.8,1734.2,1.7001960784313725,2-3a,51.00588235294118,0,1
8148-NLEGT,Permanência,Feminino,0,1,1,42,1,Yes,No,No,No,No,No,No,No,Two Year,0,Electronic Check,22.95,1014.25,0.8049603174603175,3+a,24.148809523809526,0,0
8148-WOCMK,Permanência,Masculino,0,1,1,8,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),19.6,125.0,0.5208333333333334,6-12m,15.625,0,0
8149-AIQCG,Permanência,Masculino,0,0,0,39,1,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Credit Card (Automatic),73.15,2730.85,2.334059829059829,3+a,70.02179487179487,0,0
8149-RSOUN,Evasão,Feminino,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,93.85,93.85,3.128333333333333,0-6m,93.85,1,2
8150-QUDFX,Permanência,Masculino,0,0,0,2,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.85,51.6,0.86,0-6m,25.8,0,0
8152-UOBNY,Permanência,Feminino,1,0,0,50,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One Year,1,Electronic Check,106.8,5347.95,3.5652999999999997,3+a,106.959,0,4
8152-VETUR,Permanência,Feminino,0,1,0,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two Year,1,Credit Card (Automatic),97.7,6869.7,3.1804166666666664,3+a,95.4125,0,3
8155-IBNHG,Evasão,Feminino,0,1,0,24,1,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Credit Card (Automatic),75.4,1747.85,2.4275694444444444,1-2a,72.82708333333333,1,0
8158-WPEZG,Permanência,Masculino,0,0,0,11,0,No,DSL,No,Yes,No,Yes,No,No,Month-To-Month,1,Electronic Check,35.65,425.1,1.2881818181818183,6-12m,38.64545454545455,0,2
8160-HOWOX,Permanência,Feminino,0,0,0,7,1,No,DSL,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,66.85,458.1,2.1814285714285715,6-12m,65.44285714285715,0,2
8161-QYMTT,Permanência,Masculino,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,94.1,701.3,3.339523809523809,6-12m,100.18571428571428,0,2
8164-OCKUJ,Permanência,Feminino,0,1,1,59,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,20.6,1286.0,0.7265536723163842,3+a,21.796610169491526,0,0
8165-CBKXO,Permanência,Masculino,0,1,1,66,0,No,DSL,No,Yes,Yes,No,Yes,Yes,Two Year,1,Credit Card (Automatic),56.75,3708.4,1.8729292929292929,3+a,56.18787878787879,0,4
8165-ZJRNM,Permanência,Feminino,0,1,1,72,1,Yes,No,No,No,No,No,No,No,Two Year,0,Bank Transfer (Automatic),23.75,1679.25,0.7774305555555555,3+a,23.322916666666668,0,0
8166-ORCHU,Permanência,Masculino,1,1,0,33,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One Year,1,Electronic Check,93.55,3055.5,3.0863636363636364,2-3a,92.5909090909091,0,4
8166-ZZTFS,Evasão,Feminino,1,1,0,66,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two Year,1,Bank Transfer (Automatic),80.55,5265.1,2.6591414141414145,3+a,79.77424242424243,1,4
8167-GJLRN,Permanência,Masculino,0,0,0,3,0,No,DSL,No,No,No,Yes,No,No,Month-To-Month,0,Electronic Check,30.4,82.15,0.9127777777777778,0-6m,27.383333333333336,0,1
8168-UQWWF,Evasão,Feminino,0,0,0,11,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-To-Month,1,Bank Transfer (Automatic),97.85,1105.4,3.34969696969697,6-12m,100.4909090909091,1,3
8169-SAEJD,Permanência,Masculino,1,1,0,69,0,No,DSL,Yes,Yes,No,No,Yes,Yes,Two Year,0,Credit Card (Automatic),56.55,3952.65,1.9094927536231885,3+a,57.28478260869565,0,4
8173-RXAYP,Permanência,Feminino,0,1,1,24,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,19.7,452.55,0.6285416666666667,1-2a,18.85625,0,0
8174-LNWMW,Permanência,Feminino,0,0,0,31,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),20.9,689.35,0.7412365591397849,2-3a,22.23709677419355,0,0
8174-TBVCF,Permanência,Feminino,0,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card (Automatic),94.8,6859.05,3.2662142857142857,3+a,97.98642857142858,0,6
8178-EYZUO,Evasão,Masculino,0,0,0,46,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-To-Month,1,Electronic Check,93.7,4154.8,3.0107246376811596,3+a,90.32173913043479,1,3
8180-AKMJV,Permanência,Feminino,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Credit Card (Automatic),44.55,44.55,1.4849999999999999,0-6m,44.55,0,0
8181-YHCMF,Permanência,Feminino,0,1,1,68,0,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two Year,0,Credit Card (Automatic),60.3,4109.0,2.0142156862745098,3+a,60.4264705882353,0,5
8182-BJDSI,Evasão,Feminino,0,0,0,28,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-To-Month,1,Electronic Check,89.95,2625.55,3.1256547619047623,2-3a,93.76964285714287,1,2
8182-PNAGI,Evasão,Masculino,0,0,0,12,1,No,DSL,No,No,No,Yes,No,No,Month-To-Month,0,Bank Transfer (Automatic),50.25,593.75,1.6493055555555556,6-12m,49.479166666666664,1,1
8183-ONMXC,Evasão,Feminino,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,0,Electronic Check,80.75,159.45,2.6574999999999998,0-6m,79.725,1,1
8184-WMOFI,Permanência,Masculino,0,1,1,62,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One Year,0,Credit Card (Automatic),71.4,4487.3,2.41252688172043,3+a,72.3758064516129,0,4
8185-UPYBR,Evasão,Masculino,0,1,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,75.5,438.0,2.433333333333333,0-6m,73.0,1,0
8189-DUKMV,Permanência,Feminino,0,1,0,4,1,No,No,No,No,No,No,No,No,One Year,0,Bank Transfer (Automatic),20.5,79.05,0.65875,0-6m,19.7625,0,0
8189-HBVRW,Permanência,Feminino,0,0,0,53,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-To-Month,0,Electronic Check,90.8,4921.2,3.0950943396226416,3+a,92.85283018867923,0,3
8189-XRIKE,Permanência,Feminino,1,0,0,32,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,0,Electronic Check,90.95,2897.95,3.0186979166666665,2-3a,90.5609375,0,2
8190-ZTQFB,Permanência,Masculino,0,0,0,41,0,No,DSL,No,No,Yes,No,Yes,Yes,One Year,1,Electronic Check,51.35,2075.1,1.6870731707317073,3+a,50.61219512195122,0,3
8191-XWSZG,Permanência,Feminino,0,0,0,52,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,20.65,1022.95,0.6557371794871795,3+a,19.672115384615385,0,0
8194-PEEBY,Permanência,Feminino,0,1,1,24,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,19.9,533.5,0.7409722222222223,1-2a,22.229166666666668,0,0
8197-BFWVU,Permanência,Feminino,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),93.25,6688.95,3.096736111111111,3+a,92.90208333333334,0,6
8198-RKSZG,Permanência,Feminino,0,1,1,14,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-To-Month,0,Credit Card (Automatic),80.45,1137.05,2.707261904761905,1-2a,81.21785714285714,0,4
8199-ZLLSA,Evasão,Masculino,0,0,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,1,Bank Transfer (Automatic),118.35,7804.15,3.8826616915422885,3+a,116.47985074626865,1,6
8200-KLNYW,Permanência,Feminino,0,1,0,21,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One Year,0,Mailed Check,80.9,1714.95,2.7221428571428574,1-2a,81.66428571428571,0,5
8200-LGKSR,Permanência,Masculino,0,1,0,71,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Electronic Check,83.2,6126.1,2.8761032863849767,3+a,86.2830985915493,0,5
8201-AAXCB,Permanência,Masculino,0,1,1,25,1,Yes,DSL,No,No,No,No,Yes,No,Month-To-Month,0,Electronic Check,60.35,1404.65,1.8728666666666667,2-3a,56.18600000000001,0,1
8203-XJZRC,Permanência,Masculino,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,20.25,20.25,0.675,0-6m,20.25,0,0
8204-TIFGJ,Permanência,Feminino,0,0,0,23,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Bank Transfer (Automatic),20.3,470.6,0.6820289855072464,1-2a,20.460869565217394,0,0
8204-YJCLA,Permanência,Masculino,1,1,1,72,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),64.8,4732.35,2.190902777777778,3+a,65.72708333333334,0,6
8205-MQUGY,Permanência,Masculino,0,1,1,12,1,No,DSL,Yes,No,No,No,No,No,Month-To-Month,1,Electronic Check,49.2,571.15,1.5865277777777778,6-12m,47.59583333333333,0,1
8205-OTCHB,Evasão,Masculino,0,0,0,22,0,No,DSL,No,Yes,Yes,No,No,Yes,One Year,1,Bank Transfer (Automatic),43.75,903.6,1.3690909090909091,1-2a,41.07272727272727,1,3
8205-VSLRB,Permanência,Masculino,0,1,0,70,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two Year,0,Credit Card (Automatic),77.3,5498.2,2.618190476190476,3+a,78.54571428571428,0,4
8207-DMRVL,Permanência,Masculino,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Bank Transfer (Automatic),114.55,8306.05,3.845393518518518,3+a,115.36180555555555,0,6
8207-VVMYB,Permanência,Feminino,0,1,0,70,1,Yes,No,No,No,No,No,No,No,Two Year,1,Bank Transfer (Automatic),26.0,2006.95,0.9556904761904762,3+a,28.670714285714286,0,0
8208-EUMTE,Permanência,Masculino,0,0,0,16,0,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two Year,0,Mailed Check,54.85,916.15,1.9086458333333334,1-2a,57.259375,0,5
8212-CRQXP,Permanência,Feminino,0,1,0,22,1,No,Fiber optic,No,No,No,No,Yes,No,Month-To-Month,1,Credit Card (Automatic),80.0,1706.45,2.585530303030303,1-2a,77.56590909090909,0,1
8212-DJRCH,Permanência,Masculino,0,1,1,5,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-To-Month,1,Mailed Check,90.35,434.5,2.8966666666666665,0-6m,86.9,0,3
8213-TAZPM,Permanência,Feminino,0,1,1,69,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One Year,1,Bank Transfer (Automatic),108.75,7493.05,3.6198309178743964,3+a,108.59492753623189,0,5
8215-NGSPE,Permanência,Feminino,0,1,1,42,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,20.0,833.55,0.661547619047619,3+a,19.84642857142857,0,0
8216-AZUUZ,Permanência,Feminino,0,1,1,42,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two Year,1,Electronic Check,100.4,4303.65,3.415595238095238,3+a,102.46785714285713,0,4
8217-QYOHV,Permanência,Masculino,0,0,0,5,1,No,DSL,Yes,No,No,Yes,No,No,Month-To-Month,1,Mailed Check,55.75,266.95,1.7796666666666665,0-6m,53.39,0,2
8218-FFJDS,Permanência,Feminino,0,1,0,72,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),86.4,6058.95,2.8050694444444444,3+a,84.15208333333334,0,5
8219-VYBVI,Permanência,Masculino,0,0,1,39,1,Yes,No,No,No,No,No,No,No,Two Year,0,Mailed Check,25.0,1004.35,0.8584188034188034,3+a,25.752564102564104,0,0
8220-OCUFY,Permanência,Feminino,0,0,0,21,1,No,DSL,Yes,No,Yes,Yes,No,No,One Year,1,Electronic Check,60.25,1258.35,1.9973809523809523,1-2a,59.921428571428564,0,3
8221-EQDGL,Permanência,Masculino,0,1,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-To-Month,0,Mailed Check,61.0,2130.45,2.029,2-3a,60.87,0,3
8221-HVAYI,Permanência,Masculino,0,1,1,35,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two Year,1,Credit Card (Automatic),69.15,2490.15,2.3715714285714284,2-3a,71.14714285714285,0,4
8224-DWCKX,Permanência,Masculino,1,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Credit Card (Automatic),73.3,828.05,2.3001388888888887,6-12m,69.00416666666666,0,0
8224-IVVPA,Permanência,Feminino,0,0,0,27,1,No,DSL,Yes,Yes,No,No,No,No,Month-To-Month,1,Mailed Check,56.7,1652.95,2.040679012345679,2-3a,61.220370370370375,0,2
8224-KDLKN,Permanência,Masculino,0,1,1,72,1,Yes,No,No,No,No,No,No,No,Two Year,0,Bank Transfer (Automatic),25.0,1738.9,0.8050462962962963,3+a,24.15138888888889,0,0
8224-UAXBZ,Permanência,Feminino,0,1,0,58,0,No,DSL,Yes,Yes,No,No,Yes,No,One Year,1,Electronic Check,45.35,2540.1,1.4598275862068966,3+a,43.79482758620689,0,3
8225-BTJAU,Evasão,Masculino,1,0,0,10,1,No,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,1,Electronic Check,79.25,793.55,2.6451666666666664,6-12m,79.35499999999999,1,1
8226-BXGES,Permanência,Masculino,0,1,0,64,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One Year,0,Bank Transfer (Automatic),89.45,5692.65,2.964921875,3+a,88.94765625,0,3
8229-BUJHX,Permanência,Feminino,0,1,1,71,1,No,No,No,No,No,No,No,No,Two Year,0,Bank Transfer (Automatic),20.5,1500.95,0.7046713615023474,3+a,21.140140845070423,0,0
8229-MYEJZ,Permanência,Feminino,0,0,0,10,1,No,DSL,No,Yes,No,No,No,No,Month-To-Month,0,Electronic Check,51.2,498.25,1.6608333333333334,6-12m,49.825,0,1
8229-TNIQA,Evasão,Feminino,0,0,0,4,1,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,45.3,196.95,1.6412499999999999,0-6m,49.2375,1,0
8231-BSWXX,Permanência,Masculino,0,0,0,71,1,Yes,Fiber optic,No,Yes,No,No,No,No,One Year,1,Credit Card (Automatic),79.05,5552.5,2.606807511737089,3+a,78.20422535211267,0,1
8232-CTLKO,Permanência,Feminino,0,1,1,66,1,No,DSL,Yes,No,No,No,Yes,No,Two Year,1,Electronic Check,59.75,3996.8,2.0185858585858587,3+a,60.55757575757576,0,2
8232-UTFOZ,Permanência,Masculino,0,0,0,69,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),19.95,1399.35,0.6760144927536231,3+a,20.280434782608694,0,0
8234-GSZYK,Permanência,Masculino,0,0,0,43,1,Yes,No,No,No,No,No,No,No,Two Year,0,Bank Transfer (Automatic),26.45,1110.05,0.8605038759689922,3+a,25.815116279069766,0,0
8237-ULIXL,Permanência,Feminino,0,1,0,72,1,Yes,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),24.85,1871.85,0.8665972222222221,3+a,25.997916666666665,0,0
8241-JUIQO,Permanência,Feminino,0,0,0,61,1,No,No,No,No,No,No,No,No,One Year,0,Bank Transfer (Automatic),19.45,1336.35,0.7302459016393442,3+a,21.907377049180326,0,0
8242-JSVBO,Permanência,Masculino,0,0,0,7,1,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Bank Transfer (Automatic),44.65,322.5,1.5357142857142858,6-12m,46.07142857142857,0,0
8242-PDSGJ,Permanência,Masculino,0,1,0,70,0,No,DSL,Yes,No,Yes,Yes,No,No,Two Year,1,Credit Card (Automatic),39.15,2692.75,1.2822619047619048,3+a,38.46785714285714,0,3
8242-SOQUO,Permanência,Feminino,1,0,0,5,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-To-Month,1,Electronic Check,84.7,392.5,2.6166666666666667,0-6m,78.5,0,2
8245-UMPYT,Evasão,Feminino,1,0,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,96.4,1581.2,3.294166666666667,1-2a,98.825,1,2
8246-SHFGA,Permanência,Masculino,0,0,0,17,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Credit Card (Automatic),21.1,385.55,0.7559803921568627,1-2a,22.679411764705883,0,0
8249-THVEC,Permanência,Masculino,0,1,1,51,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,19.4,997.75,0.652124183006536,3+a,19.563725490196077,0,0
8250-ZNGGW,Permanência,Feminino,1,0,0,5,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-To-Month,0,Credit Card (Automatic),59.9,287.85,1.9190000000000003,0-6m,57.57000000000001,0,3
8257-RZAHR,Evasão,Feminino,0,1,0,14,1,Yes,DSL,Yes,No,No,No,Yes,No,Month-To-Month,1,Bank Transfer (Automatic),64.7,941.0,2.2404761904761905,1-2a,67.21428571428571,1,2
8258-GSTJK,Evasão,Masculino,1,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,77.0,237.75,2.6416666666666666,0-6m,79.25,1,0
8259-DZLIZ,Permanência,Feminino,0,1,1,64,1,Yes,DSL,No,Yes,No,No,No,No,One Year,1,Bank Transfer (Automatic),53.85,3399.85,1.7707552083333333,3+a,53.12265625,0,1
8259-NFJTV,Permanência,Feminino,0,1,1,7,0,No,DSL,Yes,No,No,Yes,No,No,Month-To-Month,0,Mailed Check,34.65,246.6,1.1742857142857142,6-12m,35.22857142857143,0,2
8260-NGFNY,Evasão,Feminino,0,0,0,1,0,No,DSL,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,25.2,25.2,0.84,0-6m,25.2,1,0
8261-GWDBQ,Permanência,Feminino,1,1,0,60,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),116.05,6925.9,3.847722222222222,3+a,115.43166666666666,0,6
8262-COGGB,Permanência,Masculino,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,20.45,20.45,0.6816666666666666,0-6m,20.45,0,0
8263-JQAIK,Evasão,Masculino,1,0,0,2,0,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,24.45,47.5,0.7916666666666666,0-6m,23.75,1,0
8263-OKETD,Permanência,Feminino,0,0,0,20,1,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-To-Month,1,Credit Card (Automatic),68.9,1370.35,2.2839166666666664,1-2a,68.5175,0,3
8263-QMNTJ,Permanência,Masculino,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Electronic Check,115.55,8425.3,3.9006018518518517,3+a,117.01805555555555,0,6
8265-HKSOW,Permanência,Feminino,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,0,Credit Card (Automatic),107.45,7658.3,3.5455092592592594,3+a,106.36527777777778,0,5
8266-VBFQL,Permanência,Masculino,0,0,0,4,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-To-Month,1,Electronic Check,90.4,356.65,2.972083333333333,0-6m,89.1625,0,3
8267-KFGYD,Permanência,Masculino,0,0,1,1,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,21.05,21.05,0.7016666666666667,0-6m,21.05,0,0
8267-ZNYVZ,Evasão,Feminino,0,1,0,33,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One Year,1,Electronic Check,103.75,3361.05,3.395,2-3a,101.85000000000001,1,5
8268-YDIXR,Permanência,Masculino,0,1,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One Year,1,Electronic Check,93.15,5253.95,3.1273511904761904,3+a,93.82053571428571,0,3
8270-RKSAP,Permanência,Masculino,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,70.5,597.9,2.214444444444444,6-12m,66.43333333333334,0,0
8272-ONJLV,Permanência,Masculino,0,0,0,12,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One Year,0,Electronic Check,95.7,1184.0,3.2888888888888888,6-12m,98.66666666666667,0,3
8276-MQBYC,Evasão,Masculino,1,0,0,51,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-To-Month,1,Electronic Check,97.8,4913.3,3.2113071895424836,3+a,96.33921568627451,1,3
8277-RVRSV,Permanência,Feminino,0,1,1,33,1,Yes,No,No,No,No,No,No,No,One Year,0,Credit Card (Automatic),24.15,800.3,0.8083838383838383,2-3a,24.25151515151515,0,0
8280-MQRQN,Evasão,Feminino,0,0,0,1,1,No,DSL,No,No,Yes,No,No,No,Month-To-Month,1,Mailed Check,50.45,50.45,1.6816666666666669,0-6m,50.45,1,1
8285-ABVLB,Permanência,Feminino,0,1,0,70,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),19.85,1328.35,0.632547619047619,3+a,18.97642857142857,0,0
8286-AFUYI,Permanência,Masculino,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-To-Month,0,Electronic Check,47.95,47.95,1.5983333333333334,0-6m,47.95,0,1
8290-YWKHZ,Evasão,Feminino,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,93.2,2931.0,3.053125,2-3a,91.59375,1,2
8292-FRFZQ,Permanência,Feminino,0,0,0,39,0,No,DSL,Yes,Yes,No,Yes,No,No,One Year,0,Bank Transfer (Automatic),41.15,1700.9,1.4537606837606838,3+a,43.61282051282051,0,3
8292-ITGYJ,Permanência,Feminino,0,1,1,45,1,Yes,No,No,No,No,No,No,No,Two Year,1,Bank Transfer (Automatic),24.65,1138.8,0.8435555555555555,3+a,25.306666666666665,0,0
8292-TYSPY,Evasão,Masculino,0,0,0,19,1,No,DSL,No,No,Yes,Yes,No,No,Month-To-Month,1,Credit Card (Automatic),55.0,1046.5,1.8359649122807018,1-2a,55.078947368421055,1,2
8294-UIMBA,Permanência,Feminino,0,0,0,30,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,One Year,1,Bank Transfer (Automatic),94.4,2638.1,2.931222222222222,2-3a,87.93666666666667,0,3
8295-FHIVV,Permanência,Masculino,0,0,0,7,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,19.4,168.65,0.8030952380952381,6-12m,24.092857142857145,0,0
8295-KMENE,Permanência,Feminino,0,1,1,59,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two Year,1,Mailed Check,76.45,4519.5,2.5533898305084746,3+a,76.60169491525424,0,4
8305-VHZBZ,Evasão,Masculino,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,20.2,20.2,0.6733333333333333,0-6m,20.2,1,0
8309-IEYJD,Permanência,Feminino,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,70.6,70.6,2.353333333333333,0-6m,70.6,0,0
8309-PPCED,Permanência,Feminino,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),110.45,7982.5,3.6956018518518516,3+a,110.86805555555556,0,5
8311-UEUAB,Permanência,Feminino,0,1,1,67,1,Yes,DSL,Yes,No,No,No,Yes,Yes,Two Year,1,Electronic Check,75.5,5229.45,2.6017164179104477,3+a,78.05149253731344,0,3
8313-AFGBW,Permanência,Masculino,0,1,0,47,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two Year,0,Electronic Check,73.6,3522.65,2.4983333333333335,3+a,74.95,0,4
8313-KTIHG,Permanência,Masculino,0,0,0,4,1,No,DSL,No,No,No,Yes,Yes,No,Month-To-Month,1,Electronic Check,61.3,249.4,2.0783333333333336,0-6m,62.35,0,2
8313-NDOIA,Permanência,Feminino,0,0,0,24,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,1,Electronic Check,104.15,2494.65,3.4647916666666667,1-2a,103.94375000000001,0,4
8314-DPQHL,Permanência,Masculino,0,0,0,9,0,No,DSL,Yes,No,Yes,Yes,No,Yes,One Year,0,Mailed Check,50.8,463.6,1.7170370370370371,6-12m,51.51111111111111,0,4
8314-HTWVE,Permanência,Feminino,0,1,1,7,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,19.85,144.15,0.6864285714285715,6-12m,20.592857142857145,0,0
8316-BBQAY,Permanência,Feminino,0,0,0,65,0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Credit Card (Automatic),59.95,3921.1,2.010820512820513,3+a,60.324615384615385,0,5
8317-BVKSO,Permanência,Masculino,0,0,0,14,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,20.05,299.3,0.7126190476190476,1-2a,21.37857142857143,0,0
8318-LCNBW,Permanência,Masculino,0,1,0,35,0,No,DSL,Yes,No,Yes,No,Yes,Yes,One Year,0,Credit Card (Automatic),53.15,1930.9,1.8389523809523811,2-3a,55.16857142857143,0,4
8319-QBEHW,Permanência,Masculino,0,0,1,26,0,No,DSL,No,Yes,No,No,Yes,No,One Year,1,Bank Transfer (Automatic),39.95,1023.75,1.3125,2-3a,39.375,0,2
8325-QRPZR,Permanência,Feminino,0,0,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-To-Month,1,Electronic Check,75.15,525.0,2.5,6-12m,75.0,0,1
8327-LZKAS,Evasão,Feminino,1,1,0,43,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One Year,1,Electronic Check,107.55,4533.9,3.5146511627906976,3+a,105.43953488372092,1,4
8327-WKMIE,Permanência,Masculino,0,0,0,37,1,No,No,No,No,No,No,No,No,One Year,0,Credit Card (Automatic),20.15,785.75,0.7078828828828829,3+a,21.236486486486488,0,0
8328-SKJNO,Permanência,Masculino,0,0,1,23,0,No,DSL,Yes,Yes,No,Yes,No,No,One Year,0,Bank Transfer (Automatic),40.65,947.4,1.3730434782608696,1-2a,41.19130434782608,0,3
